Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Seismic Shockwave	SD09	SeismicShockwave	Continuous Trap							Activate only when a Dinosaur-Type monster on your side of the field is destroyed and sent to the Graveyard. Select 3 of your opponent's Spell & Trap Card Zones. You cannot select a Zone if a card is already in it. The selected Zones cannot be used. Destroy this card during your 3rd Standby Phase after activation. Then you can return 1 Dinosaur-Type monster from your Graveyard to your hand.
Super Conductor Tyranno	SD09	SuperConductorTyranno	Dinosaur/Effect	Light	8	3300	1400			Once per turn, by Tributing 1 monster, inflict 1000 damage to your opponent. This monster cannot declare an attack if you used this effect this turn.
Survival Instinct	SD09	SurvivalInstinct	Normal Trap							Select any number of Dinosaur-Type monsters in your Graveyard and remove them from play. Gain 400 Life Points for each Dinosaur-Type monster you removed.
Tail Swipe	SD09	TailSwipe	Normal Spell							Select 1 face-up Level 5 or higher Dinosaur-Type monster on your side of the field to activate this card. Select and return to the owner's hand(s) up to 2 monsters that are either lower Level than the selected monster or face-down on your opponent's side of the field.
Volcanic Eruption	SD09	VolcanicEruption	Normal Trap							Activate only during your End Phase while "Jurassic World" is on your side of the field. Destroy all cards on the field.
Armed Dragon LV3	SD1	ArmedDragonLV3	Dragon/Effect	Wind	3	1200	900			During your Standby Phase, send this face-up card to the Graveyard to Special Summon 1 "Armed Dragon LV5" from your hand or Deck.
CeaseFire	SD1	CeaseFire	Normal Trap						A1/T1	Flip all face-down Defense Position monsters on the field face-up. Flip Effects are not activated at this time. Inflict 500 damage to your opponent for each Effect Monster on the field.
Interdimensional Matter Transporter	SD1	InterdimensionalMatterTransporter	Normal Trap							Select 1 face-up monster on your side of the field and remove it from play until the End Phase of this turn.
Luster Dragon	SD1	LusterDragon	Dragon	Wind	4	1900	1600			A very beautiful dragon covered with sapphire. It does not like fights, but has incredibly high attack power.
Pot of Greed	SD1	PotofGreed	Normal Spell						A0/T1	Draw 2 cards from your Deck.
Red-Eyes Darkness Dragon	SD1	RedEyesDarknessDragon	Dragon/Effect	Dark	9	2400	2000			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by Tributing 1 "Red-Eyes B. Dragon" on your side of the field. Increase the ATK of this card by 300 points for each Dragon-Type monster in your Graveyard.
Reload	SD1	Reload	Quick-Play Spell							Add all cards in your hand to your Deck and shuffle it. Then draw the same number of cards that you added to your Deck.
Snatch Steal	SD1	SnatchSteal	Equip Spell						A0/T1	Take control of a monster on your opponent's side of the field that is equipped with this card. Increase your opponent's Life Points by 1000 points during each of his/her Standby Phases.
Swords of Revealing Light	SD1	SwordsofRevealingLight	Normal Spell						A2/T2	Flip all monsters on your opponent controls face-up. This card remains on the field for 3 of your opponent's turns. While this card is face-up on the field, monsters your opponent controls cannot declare an attack.
Ancient Gear Castle	SD10	AncientGearCastle	Continuous Spell							Each face-up "Ancient Gear" monster on the field gains 300 ATK. Each time a monster(s) is Normal Summoned or Set, put 1 counter on this card. If you Tribute Summon an "Ancient Gear" monster, you can substitute this card for a Tribute(s), if the number of counters is equal to or greater than the number of required Tribute(s).
Ancient Gear Engineer	SD10	AncientGearEngineer	Machine/Effect	Earth	5	1500	1500			Negate the effect of any Trap Card that targets this card, and destroy that Trap Card. If this card attacks, your opponent cannot activate any Spell or Trap Card until the end of the Damage Step. When this card attacks, destroy 1 Spell or Trap Card on your opponent's side of the field at the end of the Damage Step.
Ancient Gear Explosive	SD10	AncientGearExplosive	Normal Spell							Target 1 face-up "Ancient Gear" monster on your side of the field when you activate this card. Destroy the targeted monster and inflict damage equal to half its original ATK to your opponent.
Ancient Gear Fist	SD10	AncientGearFist	Equip Spell							Equip only to an "Ancient Gear" monster". Destroy any monster that battles with it, at the end of the Damage step.
Ancient Gear Gadjiltron Chimera	SD10	AncientGearGadjiltronChimera	Machine/Effect	Earth	6	2300	1300			If you Tribute Summon this card by Tributing 1 of the following monsters, this card gets the appropriate effect: *Green Gadget: This card gains 300 ATK. *Red Gadget: If this card successfully attacks your opponent directly, inflict 500 damage to the opponent. *Yellow Gadget: If this card destroys your opponent's monster by battle, inflict 700 damage to your opponent.
Ancient Gear Gadjiltron Dragon	SD10	AncientGearGadjiltronDragon	Machine/Effect	Earth	8	3000	2000			If this card attacks, your opponent cannot activate any Spell or Trap Cards until the end of the Damage Step. If you Tribute Summon this card by Tributing any of the following monster(s), this card gets the appropriate effect(s): *Green Gadget: During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent. *Red Gadget: If this card inflicts Battle Damage to your opponent, inflict 400 damage to your opponent. *Yellow Gadget: If this card destroys your opponent's monster by battle, inflict 600 damage to your opponent.
Ancient Gear Golem	SD10	AncientGearGolem	Machine/Effect	Earth	8	3000	3000			This card cannot be Special Summoned. During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent. If this card attacks, your opponent cannot activate any Spell or Trap Cards until the end of the Damage Step.
Ancient Gear Tank	SD10	AncientGearTank	Equip Spell							Equip only to an "Ancient Gear" monster. It gains 600 ATK. When this card is destroyed and sent to the Graveyard, inflict 600 damage to your opponent.
Ancient Gear Workshop	SD10	AncientGearWorkshop	Normal Spell							Add 1 "Ancient Gear" monster from your Graveyard to your hand.
Boot-Up Soldier - Dread Dynamo	SD10	BootUpSoldierDreadDynamo	Machine/Effect	Earth	4	0	2000			While you have a face-up "Gadget" monster on your side of the field, this card gains 2000 ATK.
Covering Fire	SD10	CoveringFire	Normal Trap							If your opponent's monster attacks a monster on your side of the field, you can activate this card during the Damage Step. Increase the ATK of your attacked monster by the ATK of 1 other face-up monster on your side of the field during the Damage Step.
Machine Duplication	SD10	MachineDuplication	Normal Spell							Select 1 Machine-Type monster with an ATK of 500 or less on your side of the field and activate this card. You can Special Summon up to 2 cards with the same name from your Deck.
Rare Metalmorph	SD10	RareMetalmorph	Continuous Trap							1 Machine-Type monster on the field gains 500 ATK. Only once, negate the effect of a Spell Card that designates the monster. When the selected monster is removed from the field, destroy this card.
Yellow Gadget	SD10	YellowGadget	Machine/Effect	Earth	4	1200	1200			When you Normal Summon or Special Summon this card, you can add 1 "Green Gadget" from your Deck to your hand.
Call of the Mummy	SD2	CalloftheMummy	Continuous Spell							If there is no monster on your side of the field, you can Special Summon 1 Zombie-Type monster from your hand. You can use this card's effect once per turn.
Card of Safe Return	SD2	CardofSafeReturn	Continuous Spell						A0/T1	When a monster is Special Summoned to the field from your Graveyard, you can draw 1 card from your Deck.
Despair from the Dark	SD2	DespairfromtheDark	Zombie/Effect	Dark	8	2800	3000			When this card is sent from your hand or Deck to your Graveyard by your opponent's card effect, Special Summon this card to the field.
Vampire Genesis	SD2	VampireGenesis	Zombie/Effect	Dark	8	3000	2100			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by removing 1 "Vampire Lord" on your side of the field from play. Discard 1 Zombie-Type monster from your hand to the Graveyard to select and Special Summon 1 Zombie-Type monster from you Graveyard with a level less than the discarded Zombie-Type monster. You can only use this effect once per turn.
Vampire Lady	SD2	VampireLady	Zombie/Effect	Dark	4	1550	1550			Each time this card inflicts Battle Damage to your opponent''s Life Points, declare 1 card type (Monster, Spell, or Trap). Your opponent selects 1 card of that type from his/her Deck and sends it to the Graveyard.
Call Of The Haunted	SD3	CallOfTheHaunted	Continuous Trap						A2/T2	Select 1 monster from your Graveyard and Special Summon it in face-up Attack Position. When this card is removed from the field, destroy the monster. When the monster is destroyed, destroy this card.
Dark Room of Nightmare	SD3	DarkRoomofNightmare	Continuous Spell							Each time damage, except Battle Damage, is inflicted to your opponent's Life Points, inflict 300 damage to your opponent. This card's effect is not applied to the effect of "Dark Room of Nightmare".
Gaia Soul the Combustible Collective	SD3	GaiaSoultheCombustibleCollective	Pyro/Effect	Fire	4	2000	0			You can Tribute up to 2 Pyro-Type monsters on your side of the field. If you do this, increase the ATK of this monster by the number of Tributed monsters x 1000 points. When this card attacks with an ATK that is higher than the DEF of your opponent's Defense Position monster, inflict the difference as Battle Damage to your opponent's Life Points. Destroy this card during the End Phase.
Great Angus	SD3	GreatAngus	Beast	Fire	4	1800	600			A very violent beast, it is always berserk. People say that they have never seen it silent.
Infernal Flame Emperor	SD3	InfernalFlameEmperor	Pyro/Effect	Fire	9	2700	1600			This card cannot be Special Summoned. When this card is Tribute Summoned successfully, you can remove from play up to 5 FIRE monsters in your Graveyard. Destroy a number of Spell or Trap Cards on the field equal to the number of cards that you remove from play by this effect.
Inferno	SD3	Inferno	Pyro/Effect	Fire	4	1100	1900			This card can only be Special Summoned by removing 1 FIRE monster in your Graveyard from play. When this card destroys an opponent's monster and sends it to the Graveyard as a result of battle, inflict 1500 damage to your opponent.
Meteor of Destruction	SD3	MeteorofDestruction	Normal Spell							Inflict 1000 damage to your opponent. You cannot activate this card if your opponent's Life Points are 3000 or less.
Molten Destruction	SD3	MoltenDestruction	Field Spell							Increase the ATK of all FIRE monsters by 500 points and decrease their DEF by 400 points.
Necklace of Command	SD3	NecklaceofCommand	Equip Spell							When a monster you control that is equipped with this card is destroyed by battle, and this card is sent to the Graveyard, you can either: *Draw 1 card. OR *Discard 1 Random card from your opponent's hand.
Nobleman of Crossout	SD3	NoblemanofCrossout	Normal Spell							Destroy 1 face-down monster and remove it from play. If the monster is a Flip Effect Monster, both players must check their respective Decks and remove all monsters of the same name from play. Then shuffle the Decks.
Ultimate Baseball Kid	SD3	UltimateBaseballKid	Warrior/Effect	Fire	3	500	1000			Increase the ATK of this card by 1000 points for each FIRE monster on the field other than this card. Send a FIRE Monster other than this card to the Graveyard to inflict 500 points of damage to your opponent's Life Points.
7 Colored Fish	SD4	7ColoredFish	Fish	Water	4	1800	800			A rare rainbow fish that has never been caught by mortal man.
Amphibious Bugroth MK-3	SD4	AmphibiousBugrothMK3	Machine/Effect	Water	4	1500	1300			As long as "Umi" remains face-up on the field, this card can attack your opponent directly.
