Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
The First Sarcophagus	AST	TheFirstSarcophagus	Continuous Trap							During each of your opponent's End Phases, place 1 card face-up on your side of the field from your hand or Deck in this order: "The Second Sarcophagus", "The Third Sarcophagus". If 1 Sarcophagus card is removed from your side of the field, all of them on your side of the field are sent to the Graveyard. When you have all 3 Sarcophagus cards on your side of the field, send all Sarcophagus cards on your side of the field to the Graveyard to Special Summon 1 "Spirit of the Pharaoh" from your hand or Deck.
The Kick Man	AST	TheKickMan	Zombie/Effect	Dark	3	1300	300			When this card is Special Summoned successfully, you can equip 1 appropriate Equip Spell Card from your Graveyard to this card.
The Law of the Normal	AST	TheLawoftheNormal	Normal Spell							Activate only when there are 5 face-up Level 2 or lower Normal Monsters on your side of the field. Both players discard all cards in their hands, and destroy all cards on the field except Level 2 or lower Normal Monsters.
The Sanctuary in the Sky	AST	TheSanctuaryintheSky	Field Spell							Battle Damage to the controller of a Fairy-Type monster from a battle involving that Fairy-Type monster becomes 0.
The Second Sarcophagus	AST	TheSecondSarcophagus	Continuous Spell							This card can only be placed on the field by the effect of "The First Sarcophagus".
The Third Sarcophagus	AST	TheThirdSarcophagus	Continuous Spell							This card can only be placed on the field by the effect of "The First Sarcophagus".
The Unhappy Girl	AST	TheUnhappyGirl	Spellcaster/Effect	Light	2	400	300			As long as this card remains face-up in Attack Position on the field, this card is not destroyed by battle at any time, although damage calculation is applied normally. A monster that battles with this card cannot change its Battle Position or attack as long as this card remains face-up in Attack Position on the field.
Theban Nightmare	AST	ThebanNightmare	Fiend/Effect	Light	4	1500	500			While you have no cards in your hand and in your Spell & Trap Card Zones, this card gains 1500 ATK.
Thousand Energy	AST	ThousandEnergy	Normal Spell							Increase the original ATK and DEF of all face-up Level 2 Normal Monsters (except Tokens) on your side of the field by 1000 points. Destroy all Level 2 Normal Monsters on your side of the field during the End Phase.
Triangle Power	AST	TrianglePower	Normal Spell							Increase the original ATK and DEF of all face-up Level 1 Normal Monsters (except Tokens) on your side of the field by 2000 points. Destroy all Level 1 Normal Monsters on your side of the field during the End Phase.
Two Thousand Needles	AST	TwoThousandNeedles	Beast/Effect	Earth	5	2000	1800			When this Defense Position card is attacked and the ATK of the attacking monster is lower than the DEF of this card, after Damage Calculation destroy the attacking monster.
Wall of Revealing Light	AST	WallofRevealingLight	Continuous Trap						A1/T1	When you activate this card, pay any multiple of 1000 Life Points. None of your opponent's monsters with ATK equal to or less than the Life Points you paid can attack.
Warrior of Zera	AST	WarriorofZera	Warrior	Earth	4	1600	1600			A wandering warrior who seeks the sanctuary where he can gain the power of the Archlords. To escape the temptation of evil fiends, he fights solo day by day.
Weapon Change	AST	WeaponChange	Continuous Spell							You can pay 700 Life Points only once per turn during your Standby Phase to activate this card's effect. Switch the ATK and DEF of 1 Warrior-Type or Machine-Type monster on your side of the field until the end of your opponent's next End Phase. When this card is destroyed, the effect is negated.
White Magician Pikeru	AST	WhiteMagicianPikeru	Spellcaster/Effect	Light	2	1200	0			During your Standby Phase, gain 400 Life Points for each monster on your side of the field.
Abaki	CDIP	Abaki	Fiend/Effect	Fire	4	1700	1100			When this card is destroyed and sent to the Graveyard by battle, both players take 500 damage.
Accumulated Fortune	CDIP	AccumulatedFortune	Normal Trap							Activate only as Chain Link 4 or higher. Draw 2 cards. You cannot activate this card if multiple cards/effects with the same name are in that chain.
Alien Infiltrator	CDIP	AlienInfiltrator	Reptile/Effect	Earth	2	800	500			Once per turn, this card can move to an adjacent unoccupied Monster Card Zone. If no Spell, Trap or Monster Card on your opponent's side of the field is in the same column as this card, it can attack your opponent directly.
Alien Mars	CDIP	AlienMars	Reptile/Effect	Fire	3	1000	1000			The effects of Effect Monsters with A-Counters are negated, except for "Alien Mars".
Allure Queen LV3	CDIP	AllureQueenLV3	Spellcaster/Effect	Dark	3	500	500			Once per turn, during your Main Phase, you can select 1 Level 3 or lower monster on your opponent's side of the field and equip it to this card. (Only 1 card at a time can be equipped due to this effect.) If this card would be destroyed by battle, the equipped monster is destroyed instead. During your Standby Phase, by sending this card to the Graveyard while it's equipped due to its effect, Special Summon 1 "Allure Queen LV5" from your hand or Deck.
Allure Queen LV5	CDIP	AllureQueenLV5	Spellcaster/Effect	Dark	5	1000	1000			Once per turn, during your Main Phase, if this card was Special Summoned by the effect of "Allure Queen LV3", you can select 1 Level 5 or lower monster on your opponent's side of the field and equip it to this card. (Only 1 card at a time can be equipped due to this effect.) If this card would be destroyed by battle, the equipped monster is destroyed instead. During your Standby Phase, by sending this card to the Graveyard while it's equipped due to its effect, Special Summon 1 "Allure Queen LV7" from your hand or Deck.
Allure Queen LV7	CDIP	AllureQueenLV7	Spellcaster/Effect	Dark	7	1500	1500			Once per turn, during your Main Phase, if this card was Special Summoned by the effect of "Allure Queen LV5", you can select 1 monster on your opponent's side of the field and equip it to this card. (Only 1 card at a time can be equipped due to this effect.) If this card would be destroyed by battle, the equipped monster is destroyed instead.
Barrier Statue of the Abyss	CDIP	BarrierStatueoftheAbyss	Fiend/Effect	Dark	4	1000	1000			No monsters can be Special Summoned, except for DARK monsters.
Barrier Statue of the Drought	CDIP	BarrierStatueoftheDrought	Rock/Effect	Earth	4	1000	1000			No monsters can be Special Summoned, except for EARTH monsters.
Barrier Statue of the Heavens	CDIP	BarrierStatueoftheHeavens	Fairy/Effect	Light	4	1000	1000			No monsters can be Special Summoned, except for LIGHT monsters.
Barrier Statue of the Inferno	CDIP	BarrierStatueoftheInferno	Pyro/Effect	Fire	4	1000	1000			No monsters can be Special Summoned, except for FIRE monsters.
Barrier Statue of the Stormwinds	CDIP	BarrierStatueoftheStormwinds	Winged Beast/Effect	Wind	4	1000	1000			No monsters can be Special Summoned, except for WIND monsters.
Barrier Statue of the Torrent	CDIP	BarrierStatueoftheTorrent	Aqua/Effect	Water	4	1000	1000			No monsters can be Special Summoned, except for WATER monsters.
Black Horn of Heaven	CDIP	BlackHornofHeaven	Counter Trap							Negate the Special Summon of 1 of your opponent's monsters, and destroy it.
Blast Asmodian	CDIP	BlastAsmodian	Fiend/Effect	Fire	3	1000	300			If any Spell or Trap Card(s) are Chained, inflict 500 damage to your opponent.
Blasting Fuse	CDIP	BlastingFuse	Normal Trap							Activate only when all (4) zones of this card's column are occupied. Destroy all cards in this column.
Byroad Sacrifice	CDIP	ByroadSacrifice	Normal Trap							Activate only if a monster on your side of the field is destroyed by battle. Special Summon 1 "Cyber Ogre" from your hand.
Chain Detonation	CDIP	ChainDetonation	Normal Trap							Inflict 500 damage to your opponent. If this card was activated as Chain Link 2 or 3, add this card to the Deck and shuffle it. If this card was activated as Chain Link 4 or higher, return this card to the hand.
Chain Healing	CDIP	ChainHealing	Normal Trap							Gain 500 Life Points. If this card was activated as Chain Link 2 or 3, add this card to the Deck and shuffle it. If this card was activated as Chain Link 4 or higher, return this card to the hand.
Chain Strike	CDIP	ChainStrike	Quick-Play Spell						A2/T2	Activate only as Chain Link 2 or higher; inflict 400 damage to your opponent times the Chain Link number of this card. You cannot activate this card if multiple cards/effects with the same name are in that Chain.
Combo Fighter	CDIP	ComboFighter	Warrior/Effect	Wind	4	1600	800			If a Chain (of 2 or more Links) occurred in your Main Phase 1, this card can attack twice during the Battle Phase this turn.
Combo Master	CDIP	ComboMaster	Warrior/Effect	Wind	5	2200	1500			If a Chain (of 2 or more Links) occurred in your Main Phase 1, this card can attack twice during the Battle Phase this turn.
Corruption Cell A	CDIP	CorruptionCellA	Normal Spell							Place 1 A-Counter on 1 face-up monster on your opponent's side of the field.
Counter Cleaner	CDIP	CounterCleaner	Normal Spell							Pay 500 Life Points. Remove all counters from the field.
Cyber Esper	CDIP	CyberEsper	Machine/Effect	Fire	4	1200	1800			While this card is in face-up Attack Position, you can look at every card your opponent draws.
Cyber Ogre	CDIP	CyberOgre	Machine/Effect	Earth	5	1900	1200			By discarding this card from your hand to the Graveyard, negate 1 battle involving a "Cyber Ogre" on your side of the field, and it gains 2000 ATK until the end of its next battle. This effect can be activated during either player's turn.
Cyber Ogre 2	CDIP	CyberOgre2	Machine/Fusion/Effect	Earth	7	2600	1900			Cyber Ogre + "Cyber Ogre" A Fusion Summon of this monster can only be conducted with the above Fusion Material Monsters. When this card attacks, it gains ATK equal to half the ATK of the attack target, during Damage Calculation only.
Cyber Shadow Gardna	CDIP	CyberShadowGardna	Continuous Trap							Activate only during your opponent's Main Phase. After activation, Special Summon this card; it is treated as an Effect Monster Card (Machine-Type/EARTH/Level 4/ATK ?/DEF ?). (This card is still treated as a Trap Card.) If this card is selected as an attack target, the ATK and DEF of this card become the ATK and DEF of the attacking monster. This card is Set in its Spell & Trap Card Zone during your opponent's End Phase.
Cyberdark Horn	CDIP	CyberdarkHorn	Machine/Effect	Dark	4	800	800			When this card is Normal Summoned, select 1 Level 3 or lower Dragon-Type monster in your Graveyard and equip it to this card. This card gains ATK equal to the equipped card's ATK. This card inflicts Piercing damage. If this card would be destroyed by battle, the equipped monster is destroyed instead.
Dark Lucius LV4	CDIP	DarkLuciusLV4	Fiend/Effect	Earth	4	1000	300			The effects of your opponent's monsters that this card destroys by battle are negated. During your next Standby Phase after this card destroys a monster by battle, by sending this card to the Graveyard, Special Summon 1 "Dark Lucius LV6" from your hand or Deck.
Dark Lucius LV6	CDIP	DarkLuciusLV6	Fiend/Effect	Earth	6	1700	600			If this card was Special Summoned by the effect of "Dark Lucius LV4", the effects of your opponent's monsters that this card destroys by battle are negated. During your next Standby Phase after this card has negated your opponent's monster effect, by sending this card to the Graveyard, Special Summon 1 "Dark Lucius LV8" from your hand or Deck.
Dark Lucius LV8	CDIP	DarkLuciusLV8	Fiend/Effect	Earth	8	2800	900			If this card was Special Summoned by the effect of "Dark Lucius LV6", your opponent's monsters that this card destroys by battle are removed from play, and their effects are negated.
