Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Chain Disappearance	DR2	ChainDisappearance	Normal Trap							Activate only when a monster(s) with an ATK of 1000 or less is Normal Summoned, Flip Summoned or Special Summoned. Remove from play those Summoned monster(s), and your opponent removes from play all monsters of the same name in their hand and Deck. Their Deck is then shuffled.
Chaos End	DR2	ChaosEnd	Normal Spell							Activate only when 7 or more of your cards are removed from play. Destroy all Monster Cards on the field.
Chaos Greed	DR2	ChaosGreed	Normal Spell							Activate only when 4 or more of your cards are removed from play and there are no cards in your Graveyard. Draw 2 cards from your Deck.
Chaos Necromancer	DR2	ChaosNecromancer	Fiend/Effect	Dark	1	0	0			The ATK of this card becomes the number of Monster Cards in your Graveyard x 300 points.
Chopman the Desperate Outlaw	DR2	ChopmantheDesperateOutlaw	Zombie/Effect	Dark	3	1100	500			When this card is Flip Summoned successfully, you can equip 1 Equip Spell Card in your Graveyard to this card.
Coach Goblin	DR2	CoachGoblin	Fiend/Effect	Earth	4	1200	1500			As long as this card remains face-up on your side of the field, you can return 1 Normal Monster Card in your hand to the bottom of your Deck during your End Phase to draw 1 card from your Deck. You can only use this effect once per turn.
Crimson Ninja	DR2	CrimsonNinja	Warrior/Effect	Earth	1	300	300			FLIP: Select 1 Trap Card on the field and destroy it. If the selected card is Set, pick it up and see the card. If it is a Trap Card, it is destroyed. If it is a Spell Card, return it to it's original position
Curse of Darkness	DR2	CurseofDarkness	Continuous Trap							Each time a Spell Card is activated, the controller of that Spell Card takes 1000 points of damage.
D.D. Borderline	DR2	DDBorderline	Continuous Spell							When there are no Spell Cards in your Graveyard, neither player can conduct their Battle Phase.
D.D. Designator	DR2	DDDesignator	Normal Spell							Declare 1 card name. Look at your opponent's hand, and if he/she has the declared card in his/her hand, remove that 1 card from play. If he/she doesn't have that declared card in his/her hand, remove 1 random card in your hand from play.
Dark Mirror Force	DR2	DarkMirrorForce	Normal Trap							You can activate this card when your opponent's monster declares an attack. Remove all monsters in Defense Position on your opponent's side of the field from play.
Dedication through Light and Darkness	DR2	DedicationthroughLightandDarkness	Quick-Play Spell							Activate only by Tributing "Dark Magician" on your side of the field. Select 1 "Dark Magician of Chaos" from your hand, your Graveyard or your Deck and Special Summon it.
Des Kangaroo	DR2	DesKangaroo	Beast/Effect	Dark	4	1500	1700			When the ATK of a monster that attacks this monster is lower than the DEF of this monster, destroy the attacking monster. Damage calculation is applied normally.
Destruction Ring	DR2	DestructionRing	Normal Trap							Destroy 1 face-up monster on your side of the field to inflict 1000 points of damage to both players' Life Points.
Dimension Distortion	DR2	DimensionDistortion	Normal Spell							Activate only when there are no cards in your Graveyard. Select 1 monster that is removed from play, and Special Summon it to your side of the field.
Dimension Fusion	DR2	DimensionFusion	Normal Spell						A0/T1	Pay 2000 Life Points. Both players Special Summon as many of their monsters as possible that have been removed from play.
DNA Transplant	DR2	DNATransplant	Continuous Trap							Declare 1 Attribute when you activate this card. As long as this card remains face-up on the field, the Attribute of all face-up monsters on the field becomes the one you declared.
Don Turtle	DR2	DonTurtle	Reptile/Effect	Water	3	1100	1200			When this card is Normal Summoned of Flip Summoned successfully, you can Special Summon any number of "Don Turtle"(s) from your hand.
Drillago	DR2	Drillago	Machine/Effect	Dark	4	1600	1100			If the only cards on your opponent's side of the field are face-up monsters with ATK 1600 or more, this monster can attack your opponent directly.
Earth Chant	DR2	EarthChant	Ritual Spell							This card is used to Ritual Summon any EARTH Ritual Monster. You must also Tribute monsters from the field or your hand whose total Levels equal the Level of the Ritual Monster you are attempting to Ritual Summon.
Earthquake	DR2	Earthquake	Normal Spell							Change all face-up monsters to Defense Position.
Energy Drain	DR2	EnergyDrain	Normal Trap							Select 1 face-up monster on your side of the field. Increase the ATK and DEF of the monster by an amount equal to the number of cards in your opponent's hand x 200 points until the End Phase.
Enraged Battle Ox	DR2	EnragedBattleOx	Beast-Warrior/Effect	Earth	4	1700	1000			During battle between attacking Beast, Beast-Warrior or Winged Beast-Type monsters on your side of the field and a Defense Position monster whose DEF is lower than the ATK of the attacking monster, inflict the difference as Battle Damage to your opponent.
Fiend's Hand Mirror	DR2	FiendsHandMirror	Normal Trap							Switch the opponent's Spell Card effect that specifically designates 1 Spell or Trap Card as a target to another correct target.
Fuhma Shuriken	DR2	FuhmaShuriken	Equip Spell							This card can only be used to equip a monster that includes "Ninja" in its card name. A monster equipped with this card increases its ATK by 700 points. When this card is sent from the field to the Graveyard, inflict 700 damage to your opponent.
Gale Lizard	DR2	GaleLizard	Reptile/Effect	Water	4	1400	700			FLIP: Select 1 Monster Card on your opponent's side of the field and return it to it's owner's hand.
Getsu Fuhma	DR2	GetsuFuhma	Warrior/Effect	Dark	4	1700	1200			If a monster that battles with this monster is a Fiend or Zombie-Type monster, destroy that monster at the end of the Damage Step.
Giga Gagagigo	DR2	GigaGagagigo	Reptile	Water	5	2450	1500			In order to fight tremendous evil, he gained formidable power through body reconstruction, but lost his heart and his redemption.
Gigobyte	DR2	Gigobyte	Reptile	Water	1	350	300			He has a tranquil soul, but carries a destiny that one day his heart shall be tainted by evil.
Gora Turtle of Illusion	DR2	GoraTurtleofIllusion	Aqua/Effect	Water	4	1200	1400			Negate the effect of Spell and Trap Cards controlled by your opponent that specifically designate this face-up card on the field as a target.
Granadora	DR2	Granadora	Reptile/Effect	Water	4	1900	700			When this monster is Normal Summoned, Flip Summoned, or Special Summoned successfully, gain 1000 Life Points. When this card is destroyed and sent to the Graveyard, you take 2000 points of damage.
Gryphon's Feather Duster	DR2	GryphonsFeatherDuster	Normal Spell							Destroy all Spell and Trap Cards on your side of the field. gain Life points by the number of destroyed cards x 500 points.
Guardian Angel Joan	DR2	GuardianAngelJoan	Fairy/Effect	Light	7	2800	2000			When this card destroy a monster by battle and sends it to the Graveyard gain Life Points equal to the original ATK of the destroyed monster.
Heart of the Underdog	DR2	HeartoftheUnderdog	Continuous Spell							During your Draw Phase, when you draw a Normal Monster Card(s), you can draw 1 more card by showing it to your opponent.
Hyper Hammerhead	DR2	HyperHammerhead	Dinosaur/Effect	Earth	4	1500	1200			When this monster battles an opponent's monster, if the opponent's monster is not destroyed as a result of the battle, the opponent's monster is returned to its owner's hand at the end of the Damage Step.
Insect Princess	DR2	InsectPrincess	Insect/Effect	Wind	6	1900	1200			As long as this card remains face-up on the field, battle positions of all face-up Insect-Type monsters on your opponent's side of the field are changed into Attack Position. Each time this card destroys an Insect-Type monster in battle, increase the ATK of this card by 500 points.
Jade Insect Whistle	DR2	JadeInsectWhistle	Normal Spell							Your opponent selects 1 Insect-Type Monster from his/her Deck. After shuffling the Deck, place the card on top of the Deck.
King of the Swamp	DR2	KingoftheSwamp	Aqua/Effect	Water	3	500	1100			You can substitute this card for any 1 Fusion-Material Monster. When you do this, the other Fusion-Material Monster(s) must be the correct one(s). Discard this card from your hand to the Graveyard to add a "Polymerization" Spell Card from your Deck to your hand. The Deck is then shuffled.
Levia-Dragon - Daedalus	DR2	LeviaDragonDaedalus	Sea Serpent/Effect	Water	7	2600	1500			Send "Umi" on your side of the field to the Graveyard to destroy all cards on the field except this card.
Mad Dog of Darkness	DR2	MadDogofDarkness	Beast	Dark	4	1900	1400			He used to be a normal dog who played around in a park, but was corrupted by the powers of darkness.
Mataza the Zapper	DR2	MatazatheZapper	Warrior/Effect	Dark	3	1300	800			This monster can attack twice during the same Battle Phase. Control of this card cannot switch.
Molten Zombie	DR2	MoltenZombie	Pyro/Effect	Fire	4	1600	400			When this card is Special Summoned from the Graveyard, the controller of this card draws 1 card.
Multiplication of Ants	DR2	MultiplicationofAnts	Normal Spell							Tribute 1 Insect-Type Monster on your side of the field. Special Summon 2 "Army Ant Tokens" (Insect-Type/EARTH/4 Stars/ATK 500/DEF 1200) on your side of the field. The tokens cannot be used as a Tribute for a Tribute Summon.
Neo Bug	DR2	NeoBug	Insect	Earth	4	1800	1700			A huge bug-like monster said to come from another planet. It gathers in swarms.
Orca Mega-Fortress of Darkness	DR2	OrcaMegaFortressofDarkness	Sea Serpent/Effect	Water	5	2100	1200			Tribute 1 "Torpedo Fish" on your side of the field to destroy 1 monster on the field. Tribute 1 "Cannonball Spear Shellfish" on your side of the field to destroy 1 Spell or Trap Card on the field.
Pinch Hopper	DR2	PinchHopper	Insect/Effect	Earth	4	1000	1200			When this card on your side of the field is sent to the Graveyard, you can Special Summon 1 Insect-Type Monster from your hand.
Prickle Fairy	DR2	PrickleFairy	Plant/Effect	Earth	4	300	2000			Your opponent cannot attack Insect-Type monsters unless he/she destroys this card first. The Battle Position of a monster that battles with this card is changed to Defense Position at the end of the Damage Step.
Primal Seed	DR2	PrimalSeed	Normal Spell						A1/T1	Activate only when there is a "Black Luster Soldier - Envoy of the Beginning" or "Chaos Emperor Dragon - Envoy of the End" on the field. Add 2 of your cards that are removed from play to your hand.
