Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Elemental HERO Necroid Shaman	LCGX	ElementalHERONecroidShaman1	Warrior/Fusion/Effect	Dark	6	1900	1800	C		"Elemental HERO Wildheart" + "Elemental HERO Necroshade". Must be Fusion Summoned and cannot be Special Summoned by other ways. When this card is Special Summoned: Target 1 monster your opponent controls; destroy that target, then Special Summon 1 monster from your opponent's Graveyard to their side of the field.
Elemental HERO Necroshade	LCGX	ElementalHERONecroshade1	Warrior/Effect	Dark	5	1600	1800	R		Once, while this card is in the Graveyard, you can Normal Summon 1 Level 5 or higher "Elemental HERO" monster from your hand without Tributes.
Elemental HERO Neos	LCGX	ElementalHERONeos1	Warrior	Light	7	2500	2000	C		A new Elemental HERO has arrived from Neo-Space! When he initiates a Contact Fusion with a Neo-Spacian his unknown powers are unleashed.
Elemental HERO Neos Alius	LCGX	ElementalHERONeosAlius1	Warrior/Gemini/Effect	Light	4	1900	1300	ScR		This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it become an Effect Monster with this effect. *This face-up card's name becomes "Elemental HERO Neos".
Elemental HERO Ocean	LCGX	ElementalHEROOcean1	Warrior/Effect	Water	4	1500	1200	R		Once per turn, during your Standby Phase: You can target 1 "HERO" monster you control or in your Graveyard; return that target to the hand.
Elemental HERO Phoenix Enforcer	LCGX	ElementalHEROPhoenixEnforcer1	Warrior/Fusion/Effect	Fire	6	2100	1200	S		"Elemental HERO Avian" + "Elemental HERO Burstinatrix". Must be Fusion Summoned and cannot be Special Summoned by other ways. This card cannot be destroyed by battle.
Elemental HERO Plasma Vice	LCGX	ElementalHEROPlasmaVice1	Warrior/Fusion/Effect	Earth	8	2600	2300	C		"Elemental HERO Sparkman" + "Elemental HERO Bladedge". Must be Fusion Summoned and cannot be Special Summoned by other ways. If this card attacks a Defense Position monster, inflict piercing Battle Damage to your opponent. You can discard 1 card to target 1 Attack Position monster your opponent controls; destroy that target.
Elemental HERO Poison Rose	LCGX	ElementalHEROPoisonRose1	Plant/Effect	Earth	6	1900	2000	R		Cannot be Normal Summoned or Set. Must be Special Summoned with "Rose Bud" and cannot be Special Summoned by other ways. Each time this card inflicts Battle Damage to your opponent: It gains 200 ATK and loses 200 DEF. Your opponent can only target "Elemental HERO Poison Rose" for attacks.
Elemental HERO Prisma	LCGX	ElementalHEROPrisma2	Warrior/Effect	Light	4	1700	1100	C		Once per turn: You can reveal 1 Fusion Monster from your Extra Deck, then send 1 of the Fusion Material Monsters listed on that card from your Main Deck to the Graveyard; this card's name becomes the sent monster's name until the End Phase.
Elemental HERO Rampart Blaster	LCGX	ElementalHERORampartBlaster1	Warrior/Fusion/Effect	Earth	6	2000	2500	S		"Elemental HERO Clayman" + "Elemental HERO Burstinatrix". Must be Fusion Summoned and cannot be Special Summoned by other ways. This card can attack while in face-up Defense Position, but only if your opponent controls no monsters, and if it does, this card's ATK is halved during damage calculation only.
Elemental HERO Shining Flare Wingman	LCGX	ElementalHEROShiningFlareWingman1	Warrior/Fusion/Effect	Light	8	2500	2100	ScR		"Elemental HERO Flame Wingman" + "Elemental HERO Sparkman". Must be Fusion Summoned and cannot be Special Summoned by other ways. This card gains 300 ATK for each "Elemental HERO" card in your Graveyard. When this card destroys a monster by battle and sends it to the Graveyard: Inflict damage to your opponent equal to the ATK of the destroyed monster in the Graveyard.
Elemental HERO Shining Phoenix Enforcer	LCGX	ElementalHEROShiningPhoenixEnforcer1	Warrior/Fusion/Effect	Fire	8	2500	2100	ScR		"Elemental HERO Phoenix Enforcer" + "Elemental HERO Sparkman". Must be Fusion Summoned and cannot be Special Summoned by other ways. This card gains 300 ATK for each "Elemental HERO" card in your Graveyard. This card cannot be destroyed by battle.
Elemental HERO Sparkman	LCGX	ElementalHEROSparkman1	Warrior	Light	4	1600	1400	C		An Elemental HERO and a warrior of light who proficiently wields many kinds of armaments. His Static Shockwave cuts off the path of villainy.
Elemental HERO Sparkman (Alt)	LCGX	ElementalHEROSparkman-Alt1	Warrior	Light	4	1600	1400	ScR	ALT	An Elemental HERO and a warrior of light who proficiently wields many kinds of armaments. His Static Shockwave cuts off the path of villainy.
Elemental HERO Steam Healer	LCGX	ElementalHEROSteamHealer1	Warrior/Fusion/Effect	Water	5	1800	1000	R		"Elemental HERO Burstinatrix" + "Elemental HERO Bubbleman". Must be Fusion Summoned and cannot be Special Summoned by other ways. When this card destroys a monster by battle and sends it to the Graveyard: Gain Life Points equal to the ATK of that destroyed monster in the Graveyard.
Elemental HERO Storm Neos	LCGX	ElementalHEROStormNeos1	Warrior/Fusion/Effect	Wind	9	3000	2500	C		"Elemental HERO Neos" + "Neo-Spacian Air Hummingbird" + "Neo-Spacian Aqua Dolphin". Must first be Special Summoned (from your Extra Deck) by shuffling the above cards you control into the Deck. (You do not use "Polymerization".) Once per turn: You can destroy all Spell and Trap Cards on the field. During the End Phase: Shuffle this card into the Extra Deck. When this card is shuffled into the Extra Deck this way: Shuffle all cards on the field into the Deck.
Elemental HERO Stratos	LCGX	ElementalHEROStratos1	Warrior/Effect	Wind	4	1800	300	C	A1/T1	When this card is Normal or Special Summoned: You can activate 1 of these effects: *You can destroy Spell/Trap Cards on the field, up to the number of other "HERO" monsters you control. *Add 1 "HERO" monster from your Deck to your hand.
Elemental HERO Tempest	LCGX	ElementalHEROTempest1	Warrior/Fusion/Effect	Wind	8	2800	2800	S		"Elemental HERO Avian" + "Elemental HERO Sparkman" + "Elemental HERO Bubbleman". Must be Fusion Summoned and cannot be Special Summoned by other ways. You can send 1 other card you control to the Graveyard to target 1 monster you control; while this card is face-up on the field, that monster cannot be destroyed by battle.
Elemental HERO Terra Firma	LCGX	ElementalHEROTerraFirma1	Warrior/Fusion/Effect	Earth	8	2500	2000	S		"Elemental HERO Ocean" + "Elemental HERO Woodsman". Must be Fusion Summoned and cannot be Special Summoned by other ways. You can Tribute 1 face-up "Elemental HERO" monster; this card gains ATK equal to the Tributed monster's ATK, until the End Phase.
Elemental HERO Thunder Giant	LCGX	ElementalHEROThunderGiant1	Warrior/Fusion/Effect	Light	6	2400	1500	C		"Elemental HERO Sparkman" + "Elemental HERO Clayman". Must be Fusion Summoned and cannot be Special Summoned by other ways. Once per turn: You can discard 1 card to target 1 face-up monster on the field with original ATK less than the ATK of this card; destroy that target.
Elemental HERO Voltic	LCGX	ElementalHEROVoltic1	Thunder/Effect	Light	4	1000	1500	C		When this card inflicts Battle Damage to your opponent: You can target 1 of your banished "Elemental HERO" monsters; Special Summon that target.
Elemental HERO Wild Wingman	LCGX	ElementalHEROWildWingman1	Warrior/Fusion/Effect	Earth	8	1900	2300	C		"Elemental HERO Wildheart" + "Elemental HERO Avian". Must be Fusion Summoned and cannot be Special Summoned by other ways. You can discard 1 card to target 1 Spell/Trap Card on the field; destroy that target.
Elemental HERO Wildedge	LCGX	ElementalHEROWildedge1	Warrior/Fusion/Effect	Earth	8	2600	2300	C		"Elemental HERO Wildheart" + "Elemental HERO Bladedge". Must be Fusion Summoned and cannot be Special Summoned by other ways. This card can attack every monster your opponent controls (one attack on each monster per Battle Phase).
Elemental HERO Wildheart	LCGX	ElementalHEROWildheart1	Warrior/Effect	Earth	4	1500	1600	C		This card is unaffected by the effects of Trap Cards.
Elemental HERO Woodsman	LCGX	ElementalHEROWoodsman1	Warrior/Effect	Earth	4	1000	2000	S		Once per turn, during your Standby Phase: You can add 1 "Polymerization" from your Deck or Graveyard to your hand.
Elemental Recharge	LCGX	ElementalRecharge1	Normal Trap					C		Gain 1000 Life Points for each face-up "Elemental HERO" monster you control.
Enishi, Shien's Chancellor	LCGX	EnishiShiensChancellor1	Warrior/Effect	Light	6	2200	1200	S		Cannot be Normal Summoned or Set. Must be Special Summoned (from your hand) by banishing 2 "Six Samurai" monsters from your Graveyard, and cannot be Special Summoned by other ways. Once per turn: You can target 1 face-up monster; destroy that target. This card cannot declare an attack the turn you activate this effect.
Evil HERO Dark Gaia	LCGX	EvilHERODarkGaia1	Fiend/Fusion/Effect	Earth	8	?	0	S		1 Fiend-Type Monster + 1 Rock-Type Monster. Must be Special Summoned with "Dark Fusion" and cannot be Special Summoned by other ways. The original ATK of this card is equal to the combined original ATK of the Fusion Material Monsters used to Fusion Summon it. When this card declares an attack: You can change all Defense Position monsters your opponent controls to face-up Attack Position. (Flip Effects are not activated at this time.)
Evil HERO Infernal Gainer	LCGX	EvilHEROInfernalGainer1	Fiend/Effect	Earth	4	1600	0	C		During your Main Phase 1: You can banish this card to target 1 face-up Fiend-Type monster you control; that target can attack twice during each Battle Phase. During your second Standby Phase after this effect was activated: Special Summon this banished card in face-up Attack Position.
Evil HERO Infernal Prodigy	LCGX	EvilHEROInfernalProdigy1	Fiend/Effect	Dark	2	300	600	R		If you control no monsters, you can Special Summon this card (from your hand) in face-up Attack Position. During the End Phase, if you Tributed this card this turn to Tribute Summon a "HERO" monster: Draw 1 card.
Evil HERO Infernal Sniper	LCGX	EvilHEROInfernalSniper1	Fiend/Fusion/Effect	Fire	6	2000	2500	U		"Elemental HERO Clayman" + "Elemental HERO Burstinatrix". Must be Special Summoned with "Dark Fusion" and cannot be Special Summoned by other ways. This card cannot be destroyed by Spell Cards. During each of your Standby Phases: Inflict 1000 damage to your opponent. This card must be in face-up Defense Position to activate and to resolve this effect.
Evil HERO Inferno Wing	LCGX	EvilHEROInfernoWing1	Fiend/Fusion/Effect	Fire	6	2100	1200	S		"Elemental HERO Avian" + "Elemental HERO Burstinatrix". Must be Special Summoned with "Dark Fusion" and cannot be Special Summoned by other ways. If this card attacks a Defense Position monster, inflict piercing Battle Damage to your opponent. When this card destroys a monster by battle and sends it to the Graveyard: Inflict damage to your opponent equal to either the ATK or DEF (whichever is higher) of the destroyed monster in the Graveyard.
Evil HERO Lightning Golem	LCGX	EvilHEROLightningGolem1	Fiend/Fusion/Effect	Light	6	2400	1500	S		"Elemental HERO Sparkman" + "Elemental HERO Clayman". Must be Special Summoned with "Dark Fusion" and cannot be Special Summoned by other ways. Once per turn: You can target 1 monster on the field; destroy that target.
Evil HERO Malicious Edge	LCGX	EvilHEROMaliciousEdge1	Fiend/Effect	Earth	7	2600	1800	ScR		If your opponent controls a monster, you can Tribute Summon this card with 1 Tribute. If this card attacks a Defense Position monster, inflict piercing Battle Damage to your opponent.
Evil HERO Malicious Fiend	LCGX	EvilHEROMaliciousFiend1	Fiend/Fusion/Effect	Fire	8	3500	2100	S		"Evil HERO Malicious Edge" + 1 Level 6 or higher Fiend-Type monster. Must be Special Summoned with "Dark Fusion" and cannot be Special Summoned by other ways. During your opponent's Battle Phase, all monsters they control are changed to face-up Attack Position, and each monster they control must attack this card, if able.
Evil HERO Wild Cyclone	LCGX	EvilHEROWildCyclone1	Fiend/Fusion/Effect	Earth	8	1900	2300	S		"Elemental HERO Avian" + "Elemental HERO Wildheart". Must be Special Summoned with "Dark Fusion" and cannot be Special Summoned by other ways. If this card attacks, your opponent cannot activate any Spell/Trap Cards until the end of the Damage Step. When this card inflicts Battle Damage to your opponent: Destroy all face-down Spell and Trap Cards your opponent controls.
Fake Hero	LCGX	FakeHero1	Normal Spell					R		Special Summon 1 "Elemental HERO" monster from your hand. That monster cannot attack, and returns to the hand during the End Phase.
Feather Shot	LCGX	FeatherShot1	Normal Spell					R		Target 1 face-up "Elemental HERO Avian" you control; during this turn, that target can attack a number of times equal to the number of monsters you control when this card resolves, but cannot attack directly, and other monsters you control cannot attack this turn.
Feather Wind	LCGX	FeatherWind1	Counter Trap					C		When a Spell/Trap Card is activated while you control a face-up "Elemental HERO Avian": Negate the activation and destroy it.
Fifth Hope	LCGX	FifthHope1	Normal Spell					ScR		Target 5 "Elemental HERO" cards in your Graveyard; shuffle them into the Deck, then draw 2 cards (draw 3 cards instead, if you had no other cards on your side of the field and in your hand when you activated this card).
Fusion Recovery	LCGX	FusionRecovery1	Normal Spell					C		Target 1 "Polymerization", and 1 Fusion Material Monster that was used for a Fusion Summon, in your Graveyard; add them to your hand.
Future Fusion	LCGX	FutureFusion1	Continuous Spell					U	A1/T1	Reveal 1 Fusion Monster in your Extra Deck and send, from your Main Deck to the Graveyard, the Fusion Material Monsters that are listed on that Fusion Monster Card. During your 2nd Standby Phase after this card's activation, Special Summon 1 of that Fusion Monster from your Extra Deck and target it with this card. (This Special Summon is treated as a Fusion Summon.) When this card leaves the field, destroy that target. When that target is destroyed, destroy this card.
Gallis the Star Beast	LCGX	GallistheStarBeast1	Beast/Effect	Earth	3	800	800	ScR		You can reveal this card in your hand; send the top card of your Deck to the Graveyard, then, if it was a monster, inflict damage to your opponent equal to its Level x 200 and Special Summon this card from your hand, otherwise destroy this card.
Garoth, Lightsworn Warrior	LCGX	GarothLightswornWarrior1	Warrior/Effect	Light	4	1850	1300	U		Each time a card(s) is sent from your Deck to the Graveyard by the effect of a "Lightsworn" monster you control, except "Garoth, Lightsworn Warrior": Send the top 2 cards of your Deck to the Graveyard, then draw 1 card for each "Lightsworn" monster sent to the Graveyard by this effect.
Gateway of the Six	LCGX	GatewayoftheSix1	Continuous Spell					C	A1/T1	Each time a "Six Samurai" monster(s) is Normal or Special Summoned, place 2 Bushido Counters on this card. You can remove Bushido Counters from your side of the field to activate these effects. *2 Counters: Target 1 face-up "Six Samurai" or "Shien" Effect Monster; that target gains 500 ATK until the End Phase. *4 Counters: Add 1 "Six Samurai" monster from your Deck or Graveyard to your hand. *6 Counters: Target 1 "Shien" Effect Monster in your Graveyard; Special Summon that target.
Gladiator Beast Andal	LCGX	GladiatorBeastAndal1	Beast-Warrior	Earth	4	1900	1500	C		This one-eyed warrior bear is an aggressive hunter that strikes down its prey with the powerful swipes of its claws. No one can bear the brunt of his tremendously fast and heavy blows.
Gladiator Beast Bestiari	LCGX	GladiatorBeastBestiari1	Winged Beast/Effect	Wind	4	1500	800	ScR	A1/T1	When this card is Special Summoned by the effect of a "Gladiator Beast" monster: Target 1 Spell/Trap Card; destroy that target. At the end of the Battle Phase, if this card attacked or was attacked: You can shuffle it into the Deck; Special Summon 1 "Gladiator Beast" monster from your Deck, except "Gladiator Beast Bestiari".
Gladiator Beast Darius	LCGX	GladiatorBeastDarius1	Beast-Warrior/Effect	Earth	4	1700	300	ScR		When this card is Special Summoned by the effect of a "Gladiator Beast" monster: You can target 1 “Gladiator Beast” monster in your Graveyard; Special Summon that target, but its effect(s) is negated by this card, and it is shuffled into the Deck when this card leaves the field. At the end of the Battle Phase, if this card attacked or was attacked: You can shuffle it into the Deck; Special Summon 1 "Gladiator Beast" monster from your Deck, except "Gladiator Beast Darius".
Gladiator Beast Equeste	LCGX	GladiatorBeastEqueste1	Winged Beast/Effect	Wind	4	1600	1200	ScR		When this card is Special Summoned by the effect of a "Gladiator Beast" monster: Target 1 "Gladiator Beast" card in your Graveyard; add that target to your hand. At the end of the Battle Phase, if this card attacked or was attacked: You can shuffle it into the Deck; Special Summon 1 "Gladiator Beast" monster from your Deck, except "Gladiator Beast Equeste".
Gladiator Beast Heraklinos	LCGX	GladiatorBeastHeraklinos1	Beast-Warrior/Fusion/Effect	Fire	8	3000	2800	S		"Gladiator Beast Laquari" + 2 "Gladiator Beast" monsters. This card can only be Special Summoned from your Extra Deck, by returning the above cards you control to the Deck. (You do not use "Polymerization".) You can discard 1 card from your hand to negate the activation of a Spell or Trap Card and destroy it. You can use this effect during either player's turn.
Gladiator Beast Hoplomus	LCGX	GladiatorBeastHoplomus1	Rock/Effect	Earth	4	700	2100	ScR		If this card was Special Summoned by the effect of a "Gladiator Beast" monster, its original DEF becomes 2400. At the end of the Battle Phase, if this card attacked or was attacked: You can shuffle it into the Deck; Special Summon 1 "Gladiator Beast" monster from your Deck, except "Gladiator Beast Hoplomus".
Gladiator Beast Lanista	LCGX	GladiatorBeastLanista1	Winged Beast/Effect	Wind	4	1800	1200	U		When this card is Special Summoned by the effect of a "Gladiator Beast" monster: Target 1 "Gladiator Beast" monster in your Graveyard; banish that target, and this card's name becomes the target's name until the End Phase. At the end of the Battle Phase, if this card attacked or was attacked: You can shuffle it into the Deck; Special Summon 1 "Gladiator Beast" monster from your Deck, except "Gladiator Beast Lanista".
Gladiator Beast Laquari	LCGX	GladiatorBeastLaquari1	Beast-Warrior/Effect	Fire	4	1800	400	ScR		If this card was Special Summoned by the effect of a "Gladiator Beast" monster, its original ATK becomes 2100. At the end of the Battle Phase, if this card attacked or was attacked: You can shuffle it into the Deck; Special Summon 1 "Gladiator Beast" monster from your Deck, except "Gladiator Beast Laquari".
Gladiator Beast Murmillo	LCGX	GladiatorBeastMurmillo1	Fish/Effect	Water	3	800	400	ScR		When this card is Special Summoned by the effect of a "Gladiator Beast" monster: Target 1 face-up monster; destroy that target. At the end of the Battle Phase, if this card attacked or was attacked: You can shuffle it into the Deck; Special Summon 1 "Gladiator Beast" monster from your Deck, except "Gladiator Beast Murmillo".
Gladiator Beast Octavius	LCGX	GladiatorBeastOctavius1	Winged Beast/Effect	Light	7	2500	1200	U		When this card is Special Summoned by the effect of a "Gladiator Beast" monster: Target 1 face-down Spell or Trap Card in the Spell & Trap Card Zone; destroy that target. At the end of your Battle Phase, if this card attacked or was attacked: Shuffle this card into the Deck or discard 1 card.
Gladiator Beast Secutor	LCGX	GladiatorBeastSecutor1	Reptile/Effect	Wind	4	400	300	ScR		If this card was Special Summoned by the effect of a "Gladiator Beast" monster, then at the end of any Battle Phase in which this card attacked or was attacked: Special Summon 2 "Gladiator Beast" monsters from your Deck, except "Gladiator Beast Secutor".
Gladiator Beast War Chariot	LCGX	GladiatorBeastWarChariot1	Counter Trap					ScR		When an Effect Monster's effect is activated, if you control a face-up "Gladiator Beast" monster: Negate the activation and destroy it.
Gladiator Beast's Respite	LCGX	GladiatorBeastsRespite1	Normal Spell					R		Shuffle 2 "Gladiator Beast" cards from your hand into the Deck, then draw 3 cards.
Gladiator Proving Ground	LCGX	GladiatorProvingGround1	Normal Spell					R		Add 1 Level 4 or lower "Gladiator Beast" monster from your Deck to your hand.
Gladiator's Return	LCGX	GladiatorsReturn1	Normal Spell					R		Target 3 "Gladiator Beast" cards in your Graveyard; shuffle all 3 targets into the Deck, then draw 1 card.
Grand Convergence	LCGX	GrandConvergence1	Quick-Play Spell					R		If you control "Macro Cosmos": Inflict 300 damage to your opponent and destroy all monsters on the field.
Grandmaster of the Six Samurai	LCGX	GrandmasteroftheSixSamurai1	Warrior/Effect	Earth	5	2100	800	C		You can only control 1 face-up "Grandmaster of the Six Samurai". While you control a face-up "Six Samurai" monster(s), you can Special Summon this card (from your hand). When this card is destroyed by your opponent's card effect: Target 1 "Six Samurai" monster in your Graveyard; add that target to your hand.
Grave Squirmer	LCGX	GraveSquirmer1	Fiend/Effect	Dark	1	0	0	C		When this card is destroyed by battle and sent to the Graveyard: Target 1 card on the field; destroy that target.
Great Shogun Shien	LCGX	GreatShogunShien1	Warrior/Effect	Fire	7	2500	2400	ScR		If you control 2 or more "Six Samurai" monsters, you can Special Summon this card (from your hand). Your opponent can only activate 1 Spell/Trap Card each turn. If this card would be destroyed, you can destroy a face-up "Six Samurai" monster you control instead.
Grinder Golem	LCGX	GrinderGolem1	Fiend/Effect	Dark	8	3000	300	C		Cannot be Normal Summoned or Set. Must first be Special Summoned (from your hand) to your opponent's side of the field by Special Summoning 2 "Grinder Tokens" (Fiend-Type/DARK/Level 1/ATK 0/DEF 0) in face-up Attack Position on your side of the field. If you Special Summon this monster, you cannot Normal Summon or Set a monster during the same turn.
H - Heated Heart	LCGX	HHeatedHeart1	Normal Spell					C		Target 1 face-up monster you control; until the End Phase, it gains 500 ATK, and if it attacks a Defense Position monster, inflict piercing Battle Damage to your opponent.
Hero Barrier	LCGX	HeroBarrier1	Normal Trap					C		Negate 1 attack from an opponent's monster. You must control a face-up "Elemental HERO" monster to resolve this effect.
Hero Blast	LCGX	HeroBlast1	Normal Trap					C		Target 1 "Elemental HERO" Normal Monster in your Graveyard; add it to your hand, then, destroy 1 face-up monster your opponent controls with ATK less than or equal to the target's ATK.
Hero Counterattack	LCGX	HeroCounterattack1	Normal Trap					C		When an "Elemental HERO" monster you control is destroyed by battle: Your opponent chooses and reveals 1 random card from your hand, then, if it is an "Elemental HERO" monster, you destroy 1 monster your opponent controls and Special Summon the chosen monster.
HERO Flash	LCGX	HEROFlash1	Normal Spell					R		Banish "H - Heated Heart", "E - Emergency Call", "R - Righteous Justice" and "O - Oversoul" from your Graveyard; Special Summon 1 "Elemental HERO" Normal Monster from your Deck. All "Elemental HERO" Normal Monsters you currently control can attack your opponent directly this turn.
Hero Heart	LCGX	HeroHeart1	Normal Spell					C		Target 1 "Elemental HERO" monster you control; halve its ATK until the end of this turn, but it can attack twice during this turn's Battle Phase.
Hero Kid	LCGX	HeroKid1	Warrior/Effect	Earth	2	300	600	C		When this card is Special Summoned: You can Special Summon any number of "Hero Kid"(s) from your Deck.
Hero Mask	LCGX	HeroMask1	Normal Spell					C		Target 1 face-up monster you control; send 1 "Elemental HERO" monster from your Deck to the Graveyard, then that target's name becomes the sent monster's name, until the End Phase.
Hero Ring	LCGX	HeroRing1	Normal Trap					S		Target 1 Warrior-Type monster with 1500 or less ATK; equip this card to that target. Monsters your opponent controls with 1900 or more ATK cannot attack that target.
Hero Signal	LCGX	HeroSignal1	Normal Trap					C		When a monster you control is destroyed by battle and sent to the Graveyard: Special Summon 1 Level 4 or lower "Elemental HERO" monster from your hand or Deck.
Hero Spirit	LCGX	HeroSpirit1	Normal Trap					C		During the Battle Phase, if an "Elemental HERO" monster you controlled was destroyed by battle this turn: Make the Battle Damage from 1 of your opponent's monsters 0.
HERO's Bond	LCGX	HEROsBond1	Normal Spell					C		If there is a face-up "HERO" monster on the field: Special Summon 2 Level 4 or lower "Elemental HERO" monsters from your hand.
Hydrogeddon	LCGX	Hydrogeddon1	Dinosaur/Effect	Water	4	1600	1000	U		When this card destroys a monster your oppoent controls by battle and sends it to the Graveyard: You can Special Summon 1 "Hydrogeddon" from your Deck.
Ice Master	LCGX	IceMaster1	Spellcaster/Effect	Water	8	2500	2000	C		You can Special Summon this card (from your hand) by Tributing 2 WATER monsters. Once per turn: You can target 1 face-up monster on the field; place an Ice Counter on that target. You can Tribute this card; destroy all monsters with an Ice Counter(s).
Ice Queen	LCGX	IceQueen2	Spellcaster/Effect	Water	8	2900	2100	U		Cannot be Special Summoned from the Graveyard. When this face-up card you control is destroyed and sent to your Graveyard: You can target 1 Spell Card in your Graveyard; add that target to your hand. You must have 3 or more Spellcaster-Type monsters in your Graveyard to activate and to resolve this effect.
Instant Fusion	LCGX	InstantFusion1	Normal Spell					U		Pay 1000 Life Points; Special Summon 1 Level 5 or lower Fusion Monster from your Extra Deck. (This Special Summon is treated as a Fusion Summon.) The Fusion Monster Special Summoned by this effect canno attack, and is destroyed during the End Phase. Only 1 "Instant Fusion" can be activated per turn.
Instant Neo Space	LCGX	InstantNeoSpace1	Equip Spell					C		Equip only to a Fusion Monster that lists "Elemental HERO Neos" as a Fusion Material Monster. It does not have to activate its effect during the End Phase to shuffle itseld into the Extra Deck. If the equipped monster leaves the field: You can Special Summon 1 "Elemental HERO Neos" from your hand, Deck or Graveyard.
Jain, Lightsworn Paladin	LCGX	JainLightswornPaladin1	Warrior/Effect	Light	4	1800	1200	U		If this card attacks an opponent's monster, it gains 300 ATK during the Damage Step only. During each of your End Phases: Send the top 2 cards of your Deck to the Graveyard. You must control this face-up card to activate and to resolve this effect.
Judgment Dragon	LCGX	JudgmentDragon2	Dragon/Effect	Light	8	3000	2600	C		Cannot be Normal Summoned or Set. Must be Special Summoned (from your hand) by having 4 or more "Lightsworn" monsters with different names in your Graveyard, and cannot be Special Summoned by other ways. You can pay 1000 Life Points; destroy all other cards on the field. During each of your End Phases: Send the top 4 cards of your Deck to the Graveyard. You must control this face-up card to activate and to resolve this effect.
Kasha	LCGX	Kasha1	Zombie/Effect	Earth	8	?	1000	U		Cannot be Normal Summoned or Set. Must be Special Summoned (from your hand) by controlling 2 or more face-up Zombie-Type monsters, and cannot be Special Summoned by other ways. When this card is Special Summoned: Shuffle all other monsters on the field into the Deck; this card's ATK is equal to the number of face-up Zombie-Type monsters shuffled into the Deck this way x 1000.
Kid Guard	LCGX	KidGuard1	Normal Trap					U		When an opponent's monster declares an attack: Tribute 1 "Hero Kid"; negate the attack, then add 1 "Elemental HERO" monster from your Deck to your hand.
Light End Dragon	LCGX	LightEndDragon1	Dragon/Synchro/Effect	Light	8	2600	2100	U		1 Tuner + 1 or more non-Tuner LIGHT monsters. At attack declaration, if this card battles another monster: You can have this card lose 500 ATK and DEF (permanently), and the monster this card is battling loses 1500 ATK and DEF until the End Phase.
Light of Redemption	LCGX	LightofRedemption1	Normal Spell					C		Pay 800 Life Points to target 1 of your banished LIGHT monsters; add that target to your hand.
Lumina, Lightsworn Summoner	LCGX	LuminaLightswornSummoner1	Spellcaster/Effect	Light	3	1000	1000	U	A1/T1	Once per turn: You can discard 1 card, then target 1 Level 4 or lower "Lightsworn" monster in your Graveyard; Special Summon that target. During each of your End Phases: Send the top 3 cards of your Deck to the Graveyard. You must control this face-up card to activate and to resolve this effect.
Macro Cosmos	LCGX	MacroCosmos1	Continuous Trap					U		When this card resolves: You can Special Summon 1 "Helios - The Primordial Sun" from your hand or Deck. While this card is face-up on the field, any card sent to the Graveyard is banished instead.
Magical Mallet	LCGX	MagicalMallet1	Normal Spell					U		Shuffle any number of cards from your hand into the Deck, then draw that same number of cards.
Mezuki	LCGX	Mezuki2	Zombie/Effect	Earth	4	1700	800	C	A1/T1	You can banish this card from your Graveyard to target 1 Zombie-Type monster in your Graveyard; Special Summon that target.
Miracle Fusion	LCGX	MiracleFusion1	Normal Spell					U		Banish, from your side of the field or your Graveyard, the Fusion Material Monsters that are listed on an "Elemental HERO" Fusion Monster Card, then Special Summon that Fusion Monster from your Extra Deck. (This Special Summon is treated as a Fusion Summon.)
Miracle Kids	LCGX	MiracleKids1	Normal Trap					C		Target 1 monster your opponent controls; that target loses 400 ATK for each "Hero Kid" in your Graveyard, until the End Phase.
Mirror Gate	LCGX	MirrorGate1	Normal Trap					U		When an opponent's monster declares an attack targeting a face-up "Elemental HERO" you control: Switch control of the opponent's attacking monster with the targeted monster you control, then calculate damage. Control of both monsters switches back during the End Phase.
Necro Gardna	LCGX	NecroGardna1	Warrior/Effect	Dark	3	600	1300	ScR	A2/T2	During your opponent's turn: You can banish this card from your Graveyard; negate 1 attack from a monster your opponent controls.
Neo Space	LCGX	NeoSpace1	Field Spell					R		"Elemental HERO Neos" and all Fusion Monsters that list "Elemental HERO Neos" as a Fusion Material Monster gain 500 ATK. Fusion Monsters that list "Elemental HERO Neos" as a Fusion Material Monster do not have to activate their effects during the End Phase that shuffle them into the Extra Deck.
Neos Force	LCGX	NeosForce1	Equip Spell					C		Equip only to "Elemental HERO Neos". It gains 800 ATK. When it destroys a monster by battle and sends it to the Graveyard; Inflict damage to your opponent equal to the original ATK of the destroyed monster in the Graveyard. During the End Phase: Shuffle this card into the Deck.
Neos Wiseman	LCGX	NeosWiseman1	Spellcaster/Effect	Light	10	3000	3000	U		Cannot be Normal Summoned or Set. Must be Special Summoned (from your hand) by sending 1 face-up "Elemental HERO Neos" and 1 face-up "Yubel" you control to the Graveyard, and cannot be Special Summoned by other ways. This card cannot be destroyed by card effects. At the end of the Damage Step, if this card battled an opponent's monster: Inflict damage to your opponent equal to the ATK of the monster it battled, and you gain Life Points equal to that monster's DEF.
Neo-Spacian Air Hummingbird	LCGX	NeoSpacianAirHummingbird1	Winged Beast/Effect	Wind	3	800	600	C		Once per turn: You can gain 500 Life Points for each card in your opponent's hand.
